date,rolling_mae,rolling_rmse,rolling_r2,rolling_ic
2023-07-05,0.013263793860314656,0.0170848278098233,0.03423584036103111,0.21516348033171756
2023-07-06,0.013020144639207682,0.016900914652189923,0.03239342546324908,0.20513766218430896
2023-07-07,0.01277625043728321,0.016700797753549056,0.03344484842959072,0.21532083129136453
2023-07-10,0.012924831041000773,0.016746944001283813,0.0362886462654729,0.22473613289484085
2023-07-11,0.012668876608792153,0.016620448180442424,0.036475682028579315,0.22111306594539212
2023-07-12,0.012689179339044981,0.01662425306016583,0.03619136977015813,0.22149892132331164
2023-07-13,0.012316841981702025,0.016348767349032973,0.038174383402150625,0.2342370572372
2023-07-14,0.012412472410132274,0.016368896778510077,0.03598560832238129,0.22503263394929351
2023-07-17,0.012244044867489376,0.016258632744780205,0.032639357968300864,0.21464423679823083
2023-07-18,0.011962996389042227,0.01603344451567674,0.024380591195835244,0.19594972184929907
2023-07-19,0.012167181814591845,0.016271898286634327,0.02456200216724025,0.18879294034692262
2023-07-20,0.012087916146254065,0.016246313660676123,0.022946379392883576,0.18923852573668146
2023-07-21,0.011462383945161898,0.015281464546680022,0.02031273973953096,0.1546325039350273
2023-07-24,0.011761205847394615,0.015490105306758524,0.019684970142313074,0.16223245716458226
2023-07-25,0.011384912416795625,0.015141512643778448,0.03770060653438878,0.2290652262458881
2023-07-26,0.011580372711460868,0.01539723047823017,0.0287294902282601,0.21683100859006793
2023-07-27,0.011682745582628468,0.015507676267334106,0.010289684676450084,0.16675955541827428
2023-07-28,0.010962262105092642,0.014427775013191367,-0.009185739621301536,0.05495240876827976
2023-07-31,0.011132447926665045,0.014534129556782275,-0.00503497323418145,0.07930532690178108
2023-08-01,0.010993996053247206,0.014457359329947062,-0.0033415964764598183,0.10121988147557465
2023-08-02,0.011101990947903217,0.01451434494264829,0.001084372118103305,0.10346293290620441
2023-08-03,0.011528612482873686,0.01503728031347413,0.011804126249100877,0.1783147521601631
2023-08-04,0.011419991401509904,0.014910018726567323,0.01240811618164539,0.17344374271452767
2023-08-07,0.0113198392825136,0.014865041930615615,0.013746760572242334,0.1724813364736032
2023-08-08,0.011261682446595743,0.014795764965768609,0.027239544206628996,0.1951078773803607
2023-08-09,0.0113394286015802,0.014825723711142106,0.03204275197228856,0.2118702522305994
2023-08-10,0.010795737981785632,0.0141502562709514,0.03294024771236226,0.19665249901438747
2023-08-11,0.011041655004228422,0.014290097122936152,0.03115331840404023,0.1974758577607353
2023-08-14,0.011219477935600295,0.014411618488345055,0.02376023896390511,0.18119766063614454
2023-08-15,0.011265758413742326,0.014463797670020989,0.03127445630830328,0.19306326979474756
2023-08-16,0.010864784010883585,0.014067939381327074,0.017870449779585962,0.15354529627066732
2023-08-17,0.010789346501480787,0.014001239289124156,0.019026263655822273,0.1784780939317517
2023-08-18,0.010445217198320622,0.013633683201784607,0.01775046229713373,0.1572853910933809
2023-08-21,0.010604210335833981,0.013706560019480136,0.023166120556856296,0.16967576199639642
2023-08-22,0.010638284602803413,0.013722093744078857,0.019625333820336266,0.1547733533463106
2023-08-23,0.010682275379376641,0.01375121282527446,0.015281269334584735,0.13666501240404696
2023-08-24,0.010649624431059988,0.013747073395972321,0.016472798988961368,0.13930734538864964
2023-08-25,0.01038057150273609,0.013338036241700556,0.006245650627980659,0.09668170070761072
2023-08-28,0.010322549842070273,0.013309578008630552,0.009989871022849428,0.1094803318885326
2023-08-29,0.010541860226888546,0.013439422803192597,0.012322004498464434,0.12278280812624555
2023-08-30,0.010201373199215569,0.013042381617601859,0.01704713748262665,0.15242730840168328
2023-08-31,0.010395615930757217,0.013137378469657015,0.02381595564261707,0.16876173408854975
2023-09-01,0.010353208323816471,0.013090574321637896,0.037315087244856326,0.23340762902446688
2023-09-04,0.009882402595491875,0.01247464125232828,0.04701501553028331,0.241270929572976
2023-09-05,0.009854525196014478,0.012457255083469105,0.0511330805079353,0.24898923963934153
2023-09-06,0.009881627843429134,0.012487145868344533,0.06604392297805872,0.30183469691381765
2023-09-07,0.009302656812030444,0.011625452253953335,0.07943079326482849,0.3312623241534577
2023-09-08,0.00964031049292051,0.011937647797918654,0.07901717137682607,0.3385063482805578
2023-09-11,0.009768080416111467,0.012125020890693766,0.08637142659582175,0.36125450615928173
2023-09-12,0.009722568813635339,0.012107862509514329,0.08763453697106183,0.364402740258618
2023-09-13,0.00936440853131321,0.011769135737876104,0.09446216109707894,0.38819221228931733
2023-09-14,0.009467859307615201,0.01189579670056726,0.08382411447601046,0.3758383091330392
2023-09-15,0.00988039172946226,0.01235029483553816,0.06588056267866316,0.342139734081103
2023-09-18,0.00991876196663602,0.012373398102645497,0.06629309233158542,0.3417866179598969
2023-09-19,0.009871369872772814,0.012314173665895949,0.05127828807280821,0.32808718165587014
2023-09-20,0.010231588360548041,0.013066999263200875,0.029492531954581125,0.3380740783829124
2023-09-21,0.01044319311956748,0.01326988173003445,0.020086215586309852,0.35836990710547845
2023-09-22,0.01055514052055679,0.013337667699719565,0.03078719317402323,0.36226927544611565
2023-09-25,0.010593921433450691,0.013347538602187934,0.0321955820158748,0.3634808308175964
2023-09-26,0.010623452815554244,0.013374942431478173,0.053642777153307786,0.39099719387196236
2023-09-27,0.010600138780869033,0.013360689285889935,0.05425113829050665,0.39646365821896123
2023-09-28,0.010640038178911767,0.0133807250460495,0.04632325694648498,0.36413723803935666
2023-09-29,0.010653746562519217,0.013387771300581185,0.04467958642321446,0.3612516000382019
2023-10-02,0.010501621339505407,0.01332983360360378,0.03733802906762507,0.351860216259704
2023-10-03,0.010838074622051013,0.01359624279010803,0.019500845888435703,0.3219401495128682
2023-10-04,0.010891776866315235,0.013617299771429557,0.02309148314320908,0.3144409880109448
2023-10-05,0.010946280087827116,0.013627954449388217,0.02162411271741327,0.31793422645782077
2023-10-06,0.011078973354083591,0.013727811036555517,0.02196900982086958,0.33643144579198436
2023-10-09,0.011103124239845495,0.013738980989671247,0.017818331309292335,0.3481802423866364
2023-10-10,0.011127608809765495,0.013748316129380446,0.022498582011096224,0.3441593088103491
2023-10-11,0.010764978890141212,0.013370961515355885,0.002306908859812995,0.3416444502485891
2023-10-12,0.01072672051584666,0.013366032756693725,0.0048117673525374105,0.34226787572106276
2023-10-13,0.011210448155361716,0.014073334933383004,-0.027391432999773313,0.28249198061851927
2023-10-16,0.011255830615593038,0.014141112086893906,-0.008834775503237635,0.246485986203313
2023-10-17,0.011253590060371051,0.014140663319638628,-0.008366656072731127,0.24738566375865137
2023-10-18,0.01119356990600071,0.014038254956881154,0.02544102285651717,0.2835172123707358
2023-10-19,0.010900570998011483,0.013807774054122889,0.04649506386489222,0.3451264736068665
2023-10-20,0.011195997136287014,0.014013411422729893,0.05604288620693887,0.3603676804820661
2023-10-23,0.011097272415317357,0.013934330299869088,0.057783179670434226,0.3475031697767673
2023-10-24,0.011657282651200588,0.014742205590916203,0.04933328931840175,0.2881338177432566
2023-10-25,0.011525629267384615,0.014680151899072028,0.047912516408480044,0.28757820684018337
2023-10-26,0.01104588089745537,0.01413004236826898,0.03266622607389125,0.20261205161314802
2023-10-27,0.01100401172533407,0.014091384104296608,0.046546408267981954,0.254097080413399
2023-10-30,0.01103877734932701,0.014103034543639467,0.04587023305131299,0.2518482245111957
2023-10-31,0.010843893527102145,0.013963119824538026,0.04587699651453958,0.2487097498984125
2023-11-01,0.010718818402494206,0.013924663130028535,0.04442357452922863,0.24208453976102443
2023-11-02,0.010757890889438371,0.013932688667633673,0.043353004618967184,0.234160484084184
2023-11-03,0.010644625453829513,0.013834251839343463,0.03970406263915349,0.2193110989902061
2023-11-06,0.010604988363708844,0.013794217384266656,0.043733011260395416,0.23527204407231522
2023-11-07,0.010345370582094287,0.013607040516089502,0.04442609401856812,0.23428524900761977
2023-11-08,0.010751123582046353,0.014024871267857817,0.04044148184997698,0.2261577988055955
2023-11-09,0.010613673432227072,0.013965724000378047,0.042992178494240973,0.23336817459921383
2023-11-10,0.010849576139409808,0.014158832503140406,0.05000290609246971,0.2633368786580991
2023-11-13,0.01083510688046552,0.014147994303534433,0.04783055321069163,0.2556674264064068
2023-11-14,0.01128336303107133,0.014789971323612532,0.03124953763483218,0.18715657287203782
2023-11-15,0.011119396017585045,0.01472894247738104,0.03428901920806071,0.2007215433774226
2023-11-16,0.011350177375975384,0.014848898311944246,0.035441648553591665,0.21020933282012616
2023-11-17,0.011318712287679134,0.014824354620590908,0.038445551038993275,0.21942376742848924
2023-11-20,0.011283809702935708,0.014815529365052094,0.0362716953778911,0.21108770153149292
2023-11-21,0.011067438625038277,0.014698131949135966,0.033319443286763395,0.19938828769553885
2023-11-22,0.011092846727027325,0.014708479223138412,0.032770849745574204,0.19665377507267345
2023-11-23,0.010982581516132678,0.014641447604553914,0.028936190356376734,0.18215328044974763
2023-11-24,0.010847574208837992,0.014556821676857738,0.02043518917234244,0.1465525488006802
2023-11-27,0.010877108034865935,0.014563890006747295,0.02009080988213019,0.14514151942442902
2023-11-28,0.010915649591662854,0.014585295395565448,0.018996846723767447,0.14023922386661342
2023-11-29,0.010946006328865785,0.014617476798099684,0.010538382678623726,0.10914654847473063
2023-11-30,0.011139915837579749,0.014702022969720003,0.006643698942407905,0.08872861377549039
2023-12-01,0.011440210689967235,0.015303143972336886,0.0032700850581711682,0.06980454710076926
2023-12-04,0.011120590962739946,0.015052798227969911,-0.0016553481488699173,0.05089190489100157
2023-12-05,0.01120717573913676,0.015086124668281393,-0.004621633682063031,0.03995234266013881
2023-12-06,0.011278426845689958,0.015098793164913884,-0.001930921046754408,0.05505381151676771
2023-12-07,0.011053618029333172,0.01493642521443711,-0.007015521403849423,0.04416449924697444
2023-12-08,0.010914901602019276,0.014734733068023762,0.003911723455752636,0.09661761180932645
2023-12-11,0.010960078808614734,0.014765207582190826,0.00495900206062827,0.08959082407840499
2023-12-12,0.01086415259681781,0.014692746029429502,0.005578976073575603,0.1052928022020257
2023-12-13,0.010433677123194849,0.013959121734592775,0.00682531010531795,0.13564020262475426
2023-12-14,0.01021655552273684,0.013763951119708441,0.008740660039562642,0.15686011351758478
2023-12-15,0.010081281343946463,0.01369146587241452,0.011218086446292297,0.15129551545067615
2023-12-18,0.010063389686114428,0.013686208010687049,0.011478750149158223,0.1512346578075769
2023-12-19,0.009973314502209086,0.013616382732188993,0.007042413302060457,0.11820880993471858
2023-12-20,0.010151280924779701,0.013782819299299939,0.006370762696668253,0.10039716707273248
2023-12-21,0.01014420743411535,0.013778867538410556,0.012964462128687071,0.11895201587899579
2023-12-22,0.010153500402937311,0.01378397186423623,0.013106912733212628,0.1193207698316306
2023-12-25,0.010154341646568772,0.013784005385313809,0.012884954523787795,0.1184236241390574
2023-12-26,0.009872800109827155,0.013530284561039224,0.02046472103383412,0.1530471413074531
2023-12-27,0.009833060714990313,0.013513373549433803,0.022875201230779907,0.1574682570127839
2023-12-28,0.009774065467045632,0.013502331309965582,0.02301317474101039,0.15925136000045437
2023-12-29,0.009545741772358908,0.013376199367181643,0.017262558649743243,0.14484542997878574
2024-01-01,0.009444112171598218,0.013345564705380338,0.014910085009693708,0.14104135300098827
2024-01-02,0.009457337217964318,0.013351876953763685,0.019313581498239363,0.1573390317454388
2024-01-03,0.009474158232325098,0.013356582782393609,0.020317695384243772,0.16034845406987755
2024-01-04,0.009686022371964908,0.0134660653313984,0.02472114410158699,0.1842284096818289
2024-01-05,0.009300102736791993,0.012790091571309904,0.029295921672841563,0.24972876042677988
2024-01-08,0.00912466410957313,0.012552407843671988,0.04511036998771656,0.26587183698327094
2024-01-09,0.009272418198608667,0.012636848076568317,0.04516406964056163,0.28137629842926065
2024-01-10,0.008990316196104492,0.01232547454702129,0.03909325571813527,0.24458880489450735
2024-01-11,0.009074294558591862,0.012357331017767977,0.03952471247453948,0.23768159906948216
2024-01-12,0.008953139815198742,0.012210265317755774,0.035770210844761285,0.21923938320648695
2024-01-15,0.008870463738710038,0.012171259993728221,0.035747512552550154,0.21160048731370215
2024-01-16,0.008501443118563238,0.011342169481044736,0.06604208659034438,0.29420986238756974
2024-01-17,0.008522453673345103,0.011348863483321165,0.06718540573201259,0.3025301046551317
2024-01-18,0.008841019281798057,0.011672183292339223,0.0705125164364222,0.3312029694127587
2024-01-19,0.00872079098553783,0.011587768467077998,0.061722830609486135,0.29769610797146523
2024-01-22,0.008659268361317089,0.011566929633834617,0.06259848799647605,0.29795564615839987
2024-01-23,0.008665198426607406,0.011569188400135,0.06842855662296266,0.3130617396806617
2024-01-24,0.00870802114905628,0.011575922105834186,0.06911499116454434,0.3176701634561855
2024-01-25,0.00866918938207544,0.011566296680656386,0.07072138029021957,0.3273090352371225
2024-01-26,0.008836693387127491,0.01176292858860541,0.07523639572687368,0.34524067581457984
2024-01-29,0.009303028146912386,0.012779624647516006,0.06554563435614114,0.34072536614755294
2024-01-30,0.00969290742312198,0.013193492541426441,0.05949935062588829,0.309081374967929
2024-01-31,0.009420471716260426,0.012811597266132577,0.05876791368614631,0.3226075326136743
2024-02-01,0.009656040593499542,0.012975409078665174,0.04333641172500535,0.26493978544992136
2024-02-02,0.00944423117604365,0.012774139834885899,0.026946265415783266,0.21811281130086008
2024-02-05,0.00936469094570303,0.012725595893042235,0.032659900213117043,0.22261895764914685
2024-02-06,0.009344151750458534,0.01267132461785115,0.08229444832754218,0.3732535112785825
2024-02-07,0.009345937730760461,0.012671413141601503,0.08230951677474796,0.3713126773111634
2024-02-08,0.009161457579927637,0.012538580954964348,0.08025089439444799,0.36380507098375925
2024-02-09,0.009220167977745882,0.012596463735296532,0.08324658549272224,0.37767604419503625
2024-02-12,0.009184739405169517,0.012591857725813055,0.08382438051680297,0.3798657454598248
2024-02-13,0.0091690551025552,0.012590555994079648,0.08389488639932796,0.38117754316975966
2024-02-14,0.009182453490835397,0.012598164595289589,0.08343041172653598,0.3842597825108011
2024-02-15,0.009090196657311395,0.012577310108059854,0.08249070072292253,0.3829608682502735
2024-02-16,0.009193759825881895,0.0126447133621891,0.08502615304664207,0.3867346038153758
2024-02-19,0.009135093337116953,0.012632594704628262,0.08459787250253781,0.38705164847488943
2024-02-20,0.009214058273949288,0.01270502053095233,0.08879045257521334,0.39750699536322986
2024-02-21,0.009360438842660525,0.012942235581775678,0.08603109822061006,0.39058687778654394
2024-02-22,0.009278450891519222,0.01288032576514134,0.09204482134904757,0.41901159138828303
2024-02-23,0.00877345740850035,0.011906865426748556,0.10420684867188634,0.4534076735203752
2024-02-26,0.008975417537855994,0.012047805746515062,0.10045374631662574,0.4554963348392531
2024-02-27,0.008987663784784881,0.012056711986242854,0.10272300994113148,0.47392106447495086
2024-02-28,0.00910195932891882,0.012134667113064717,0.08789490495110586,0.4401909492755654
2024-02-29,0.00932600436383162,0.012332885585647328,0.09379779393684173,0.4508071990029532
2024-03-01,0.009306302724194722,0.012305989339879636,0.09665927417717801,0.45638496080620394
2024-03-04,0.009410579618753299,0.012427690495123012,0.08816313532051423,0.4298069101369575
2024-03-05,0.009302797890486726,0.012384121701321103,0.0839800522261499,0.4245851967320247
2024-03-06,0.009217705441844783,0.012322489339570374,0.07630374239787929,0.3949235170102796
2024-03-07,0.009275356771180843,0.01235834980493091,0.06837684724290272,0.3799125072537721
2024-03-08,0.009322183435402762,0.01237615479293815,0.06647951251915307,0.37425833389079116
2024-03-11,0.009413457998538426,0.0124219740797114,0.07144555281091047,0.3895019404881883
2024-03-12,0.009382575472804168,0.012404674543539747,0.07555343093790423,0.39889639455735265
2024-03-13,0.009152260437747934,0.01219416810430544,0.08539022494209891,0.42478805476587717
2024-03-14,0.009046933593167767,0.012156736630928765,0.08406644890160131,0.41739895423925255
2024-03-15,0.00928538731880665,0.012447523951995162,0.0729343140958334,0.38723002187074274
2024-03-18,0.009321795689555285,0.012452398126109123,0.07245740603351047,0.38788836045149583
2024-03-19,0.009707952278305398,0.01292251570951222,0.06840352433180308,0.4010545536568331
2024-03-20,0.009885355159212935,0.013057501445673848,0.06611941602014682,0.36943987626688063
2024-03-21,0.009916232657112846,0.013061484832691069,0.06593221116226,0.36355972459668273
2024-03-22,0.009953159601403593,0.013066240094406448,0.06496579392384905,0.36052657150135936
2024-03-25,0.01008770706295719,0.013117779234544187,0.06641746985820496,0.3604675072139321
2024-03-26,0.010327837975687714,0.013371100527333717,0.053283108898675824,0.34018672795632965
2024-03-27,0.010443168760675053,0.013437356252602369,0.0527360908138268,0.34589903143898576
2024-03-28,0.010248105053764245,0.013328997327608673,0.04154822233121913,0.3220614595357313
2024-03-29,0.010067389053324199,0.013247453899739518,0.039207966860382415,0.3288505548030226
2024-04-01,0.01009901058742569,0.013278097142683994,0.037112085611107126,0.32294751202132843
2024-04-02,0.009971388945796333,0.013202898643090369,0.027742681932502067,0.3121635480028671
2024-04-03,0.010056144490577243,0.013253232988759652,0.02804971053813754,0.30466285662069165
2024-04-04,0.01011784819433825,0.013295310330940887,0.037883087952528594,0.31573593393607546
2024-04-05,0.010214305187743935,0.013397718473952467,0.04062753674811537,0.31885870910210146
2024-04-08,0.010275756513148226,0.01342115745530886,0.039678820953944816,0.2962759538536777
2024-04-09,0.010126456178683813,0.013299748202557714,0.026581499544432785,0.2572525519009086
2024-04-10,0.01018123827038292,0.013323980974346315,0.030071466866166463,0.26604186652877243
2024-04-11,0.009972729123544528,0.013087393471048136,0.019712728604350582,0.24341535153183982
2024-04-12,0.009901416260364608,0.013074203485599081,0.021982188903273414,0.24541842100334643
2024-04-15,0.009915225127065988,0.013076833187589225,0.02153099830609151,0.2428222019743364
2024-04-16,0.009904037671342073,0.013073197965631259,0.01964228119893907,0.2373632021928317
2024-04-17,0.009997275200181772,0.013115220024590887,0.02103431980404047,0.236019903021404
2024-04-18,0.00999713369137508,0.013115201693040162,0.02140907942898984,0.23781286318373218
2024-04-19,0.00978415616524453,0.012913442466765535,0.02462168434005685,0.23350153402422033
2024-04-22,0.009299493765013371,0.011889364137771863,0.009119751507473906,0.22522123144068587
2024-04-23,0.00897659988168478,0.011452364712348003,0.033703078830671584,0.2677949270477343
2024-04-24,0.008933324723098667,0.011419232680808179,0.02540006428284014,0.26461274648586
2024-04-25,0.008859673032846876,0.01132972311918622,0.04324025837760215,0.3665806820450721
2024-04-26,0.008893265057731635,0.01135012602958973,0.04668889178268476,0.35488160737196767
2024-04-29,0.009025620752117164,0.011458821641639989,0.04698644982570954,0.32763059151424984
2024-04-30,0.00859087321623818,0.010677363366314809,0.03662414323829499,0.2362116245080844
2024-05-01,0.008587564959401285,0.010677182915013019,0.03658054369277486,0.23645101776196067
2024-05-02,0.008660832348368579,0.010716496370502504,0.032594650929681834,0.23265554134365524
2024-05-03,0.00844273837120214,0.010560511509071691,0.026006353084434886,0.2231076815132273
2024-05-06,0.008509526934069893,0.010576804082387389,0.023947796903488583,0.22213298876562537
2024-05-07,0.010707123107614788,0.020103718785870497,0.0006268518132355183,0.05335909596288027
2024-05-08,0.010597596325351863,0.02008045200710122,0.0002708907634628721,0.04536668024471918
2024-05-09,0.010682410715991878,0.02009152425470101,0.0011762677267392885,0.05016105944551813
2024-05-10,0.010803266609059396,0.020181194337792262,-0.000531212969263839,0.05519950219305637
2024-05-13,0.011138376802727907,0.020361452030999906,-0.0037470072105927343,0.04651288058949837
2024-05-14,0.011200466877485861,0.020409731792489595,-0.009644410767556622,0.03586903962947693
2024-05-15,0.011007481617174655,0.020225624315820905,-0.012303019483806521,0.03311570748208376
2024-05-16,0.011250147503096296,0.020399682491100746,-0.010093265698983833,0.028275261817273183
2024-05-17,0.011183441684719886,0.020377631895677567,-0.009572893165887386,0.027461677707565076
2024-05-20,0.011069307130524928,0.020315965442077998,-0.013158397461321636,0.030573303120631373
2024-05-21,0.01154808361853399,0.020862333636800012,-0.023021734404892635,0.024995863421734554
2024-05-22,0.011617109390219624,0.020907776135130427,-0.02538866728166611,0.06615665753264792
2024-05-23,0.011944405850690195,0.0213318363711678,-0.017960131753852027,0.007248841928646213
2024-05-24,0.012064451765738594,0.02144313215745768,-0.030690321040443003,-0.03247083792996327
2024-05-27,0.011774351977472909,0.021322949107754122,-0.03302353247414658,-0.007948557389476125
2024-05-28,0.011787888789687836,0.02132433779900473,-0.0333151379502068,-0.011718190618700632
2024-05-29,0.011752719934182275,0.021315529646444672,-0.03072593641439947,-0.014568067017689496
2024-05-30,0.011605535288103246,0.02128104539497438,-0.03262357820766204,-0.0064403597151069525
2024-05-31,0.011708049399206825,0.021325233755420062,-0.03687842223868021,0.002104878998524043
2024-06-03,0.01211931545678838,0.021732140243086027,-0.04334659226503357,-0.0005916524045989884
2024-06-04,0.01210754543702209,0.021729067002237312,-0.049481590084603955,-0.025455459743250763
2024-06-05,0.012132301797108598,0.0217348480890598,-0.05334778240159932,-0.028266334632165595
2024-06-06,0.012667767805226231,0.02215529273766894,-0.03465364915200686,0.03519041803983961
2024-06-07,0.012446884275092138,0.02199992523761835,-0.03990481210053054,0.031123305031140212
2024-06-10,0.012713887078298644,0.02213023851783137,-0.031849114492860764,0.05527772390925505
2024-06-11,0.012553054318950799,0.021968264059883776,-0.051520222106780755,0.016465099650805934
2024-06-12,0.01235148790712481,0.02188406402967429,-0.04504765943012812,0.01979360446321119
2024-06-13,0.012390024258716485,0.02189069675589677,-0.04616844917143448,0.015962290919990678
2024-06-14,0.01241151254359655,0.02189406810976799,-0.04526832101355538,0.01947840883292404
2024-06-17,0.01242992291659204,0.02190214221999638,-0.0457059958926338,0.018631090163956213
2024-06-18,0.012172675825726172,0.021743493941710375,-0.05630656353465646,0.019873097580764502
2024-06-19,0.012086908425066,0.021709594361930536,-0.05816235909909029,0.0239361593808493
2024-06-20,0.012261540781294,0.021764397337043464,-0.06355394026208949,0.023052430001125862
2024-06-21,0.012451139549335131,0.021818883969569016,-0.05539471470904456,0.04673922248856546
2024-06-24,0.012455102521015355,0.021821412116505314,-0.05303676127171153,0.06598458852731914
2024-06-25,0.012400686584063942,0.021815574666058025,-0.05479344805698916,0.06241881311846608
2024-06-26,0.012549441124351761,0.021916674542505826,-0.03906769914728647,0.09638722120743891
2024-06-27,0.014224787310978211,0.026177870616381015,0.010927243809253473,0.2413060519488436
2024-06-28,0.013943284944251462,0.026085026317532314,0.012578343303065731,0.23767743451319548
2024-07-01,0.013970760741213065,0.026093222456248753,0.015689923419914265,0.2587285154041581
2024-07-02,0.013918154507378969,0.02608352858653737,0.016114794130021926,0.25733392206355044
2024-07-03,0.01387401183893161,0.026073020878489717,0.01590336478860821,0.25564256449655826
2024-07-04,0.013815935562908725,0.026057454316905766,0.01619086061167374,0.25383090727130453
2024-07-05,0.01449907226547964,0.026596504837371804,0.010891435811057781,0.24695391753712725
2024-07-08,0.014931211462067355,0.026853097791389408,0.00767176676213277,0.2484488362874407
2024-07-09,0.01500159238173936,0.02686888277591669,0.005854584967766807,0.24763903105358423
2024-07-10,0.014975100635173858,0.026861088666148312,0.00602043927768825,0.2469563569743228
2024-07-11,0.015081707869665527,0.0268805010134767,0.008380743973727345,0.2537554307071425
2024-07-12,0.015248160387736468,0.026948116920201253,0.0038875981581717456,0.23779702285837767
2024-07-15,0.015627496161815548,0.027270567504977677,0.010748797782387687,0.24257611978124732
2024-07-16,0.015532905210609358,0.027259220652670405,0.010972474096495599,0.24004190540948298
2024-07-17,0.01543764780460438,0.027243143224026222,0.010410748975987594,0.24547656950904054
2024-07-18,0.015322187601823573,0.02720857984397288,0.01136009949079031,0.24452354290213046
2024-07-19,0.015289901345989374,0.02720035918598953,0.011934778482803665,0.25166298849174173
2024-07-22,0.015184595241489547,0.02716092929035053,0.013104805702538136,0.2580673182498152
2024-07-23,0.015105882995067647,0.027147911006534107,0.013348001491059858,0.2535236614044262
2024-07-24,0.015146826103598651,0.027150491999173677,0.013103396420752977,0.2533392179922399
2024-07-25,0.015188643164013357,0.02716464607942654,0.011046626896294987,0.25335831490104144
2024-07-26,0.01543948986654405,0.027243866539943807,0.007420919430891515,0.23304552377738696
2024-07-29,0.015682729073913684,0.02734971902454915,0.00829075524571976,0.22111095085351457
2024-07-30,0.013686072452144739,0.0214095745747068,0.034477291947162425,0.3236729785104226
2024-07-31,0.013753755913514182,0.021419097213634167,0.035489920326426616,0.3252678567441408
